Time	Pleth	SPO2	PR	SI
12:24:50	28	97	53	5
12:24:50	28	97	53	5
12:24:50	27	97	53	5
12:24:50	26	97	53	5
12:24:50	25	97	53	5
12:24:50	25	97	53	5
12:24:50	24	97	53	5
12:24:50	23	97	53	5
12:24:50	22	97	53	5
12:24:50	21	97	53	5
12:24:50	21	97	55	6
12:24:50	20	97	55	6
12:24:50	19	97	55	6
12:24:51	18	97	55	6
12:24:51	18	97	55	6
12:24:51	17	97	55	6
12:24:51	16	97	55	6
12:24:51	15	97	55	6
12:24:51	15	97	55	6
12:24:51	14	97	55	6
12:24:51	13	97	55	6
12:24:51	13	97	55	6
12:24:51	13	97	55	6
12:24:51	13	97	55	6
12:24:51	14	97	55	6
12:24:51	15	97	55	6
12:24:51	18	97	55	6
12:24:51	21	97	55	6
12:24:51	25	97	55	6
12:24:51	29	97	55	6
12:24:51	35	97	55	6
12:24:51	40	97	55	6
12:24:51	46	97	55	6
12:24:51	52	97	55	6
12:24:51	57	97	55	6
12:24:51	62	97	55	6
12:24:51	67	97	55	6
12:24:51	71	97	55	6
12:24:51	74	97	55	6
12:24:51	76	97	55	6
12:24:51	78	97	55	6
12:24:51	79	97	55	6
12:24:51	80	97	55	6
12:24:51	80	97	55	6
12:24:51	81	97	55	6
12:24:51	80	97	55	6
12:24:51	80	97	55	6
12:24:51	79	97	55	6
12:24:51	79	97	55	6
12:24:51	78	97	55	6
12:24:51	77	97	55	6
12:24:51	76	97	55	6
12:24:51	75	97	55	6
12:24:51	73	97	55	6
12:24:51	72	97	55	6
12:24:51	71	97	55	6
12:24:51	70	97	55	6
12:24:51	68	97	55	6
12:24:51	67	97	55	6
12:24:51	66	97	55	6
12:24:51	65	97	55	6
12:24:51	64	97	55	6
12:24:51	63	97	55	6
12:24:51	62	97	55	6
12:24:51	62	97	55	6
12:24:51	61	97	55	6
12:24:51	60	97	55	6
12:24:51	59	97	55	6
12:24:51	58	97	55	6
12:24:51	57	97	55	6
12:24:51	56	97	55	6
12:24:51	55	97	55	6
12:24:51	54	97	55	6
12:24:51	52	97	55	6
12:24:51	51	97	55	6
12:24:51	49	97	55	6
12:24:51	48	97	55	6
12:24:51	46	97	55	6
12:24:51	45	97	55	6
12:24:51	43	97	55	6
12:24:51	42	97	55	6
12:24:51	41	97	55	6
12:24:51	39	97	55	6
12:24:51	38	97	55	6
12:24:51	37	97	55	6
12:24:51	36	97	55	6
12:24:51	35	97	55	6
12:24:51	34	97	55	6
12:24:51	33	97	55	6
12:24:51	32	97	55	6
12:24:51	31	97	55	6
12:24:51	30	97	55	6
12:24:51	29	97	55	6
12:24:51	29	97	55	6
12:24:51	28	97	55	6
12:24:51	27	97	55	6
12:24:51	26	97	55	6
12:24:51	25	97	55	6
12:24:51	24	97	55	6
12:24:51	23	97	55	6
12:24:51	22	97	55	6
12:24:51	21	97	55	6
12:24:51	20	97	55	6
12:24:51	19	97	55	6
12:24:51	18	97	55	6
12:24:51	18	97	55	6
12:24:51	17	97	55	6
12:24:51	16	97	55	6
12:24:51	15	97	55	6
12:24:51	14	97	55	6
12:24:51	13	97	54	6
12:24:52	13	97	54	6
12:24:52	12	97	54	6
12:24:52	11	97	54	6
12:24:52	11	97	54	6
12:24:52	10	97	54	6
12:24:52	10	97	54	6
12:24:52	11	97	54	6
12:24:52	13	97	54	6
12:24:52	15	97	54	6
12:24:52	19	97	54	6
12:24:52	23	97	54	6
12:24:52	28	97	54	6
12:24:52	33	97	54	6
12:24:52	39	97	54	6
12:24:52	46	97	54	6
12:24:52	52	97	54	6
12:24:52	58	97	54	6
12:24:52	64	97	54	6
12:24:52	69	97	54	6
12:24:52	73	97	54	6
12:24:52	77	97	54	6
12:24:52	80	97	54	6
12:24:52	82	97	54	6
12:24:52	84	97	54	6
12:24:52	85	97	54	6
12:24:52	86	97	54	6
12:24:52	86	97	54	6
12:24:52	86	97	54	6
12:24:52	85	97	54	6
12:24:52	85	97	54	6
12:24:52	84	97	54	6
12:24:52	83	97	54	6
12:24:52	82	97	54	6
12:24:52	81	97	54	6
12:24:52	80	97	54	6
12:24:52	79	97	54	6
12:24:52	77	97	54	6
12:24:52	76	97	54	6
12:24:52	74	97	54	6
12:24:52	73	97	54	6
12:24:52	71	97	54	6
12:24:52	70	97	54	6
12:24:52	69	97	54	6
12:24:52	67	97	54	6
12:24:52	66	97	54	6
12:24:52	65	97	54	6
12:24:52	64	97	54	6
12:24:52	63	97	54	6
12:24:52	62	97	54	6
12:24:52	61	97	54	6
12:24:52	59	97	54	6
12:24:52	58	97	54	6
12:24:52	57	97	54	6
12:24:52	56	97	54	6
12:24:52	54	97	54	6
12:24:52	53	97	54	6
12:24:52	51	97	54	6
12:24:52	49	97	54	6
12:24:52	48	97	54	6
12:24:52	46	97	54	6
12:24:52	45	97	54	6
12:24:52	43	97	54	6
12:24:52	41	97	54	6
12:24:52	40	97	54	6
12:24:52	38	97	54	6
12:24:52	37	97	54	6
12:24:52	35	97	54	6
12:24:52	34	97	54	6
12:24:52	33	97	54	6
12:24:52	31	97	54	6
12:24:52	30	97	54	6
12:24:52	29	97	54	6
12:24:52	28	97	54	6
12:24:52	27	97	54	6
12:24:52	26	97	54	6
12:24:52	24	97	54	6
12:24:52	23	97	54	6
12:24:52	22	97	54	6
12:24:52	21	97	54	6
12:24:52	20	97	54	6
12:24:52	18	97	54	6
12:24:52	17	97	54	6
12:24:52	16	97	54	6
12:24:52	15	97	54	6
12:24:52	14	97	54	6
12:24:52	13	97	54	6
12:24:52	11	97	54	6
12:24:52	10	97	54	6
12:24:52	9	97	54	6
12:24:52	8	97	54	6
12:24:52	7	97	54	6
12:24:52	6	97	54	6
12:24:52	5	97	54	6
12:24:52	5	97	54	6
12:24:52	5	97	54	6
12:24:52	5	97	54	6
12:24:52	5	97	54	6
12:24:52	5	97	54	6
12:24:52	5	97	54	6
12:24:52	5	97	55	6
12:24:52	5	97	55	6
12:24:52	5	97	55	6
12:24:53	5	97	55	6
12:24:53	5	97	55	6
12:24:53	5	97	55	6
12:24:53	5	97	55	6
12:24:53	5	97	55	6
12:24:53	5	97	55	6
12:24:53	5	97	55	6
12:24:53	5	97	55	6
12:24:53	5	97	55	6
12:24:53	5	97	55	6
12:24:53	7	97	55	6
12:24:53	9	97	55	6
12:24:53	11	97	55	6
12:24:53	15	97	55	6
12:24:53	19	97	55	6
12:24:53	23	97	55	6
12:24:53	27	97	55	6
12:24:53	32	97	55	6
12:24:53	37	97	55	6
12:24:53	41	97	55	6
12:24:53	45	97	55	6
12:24:53	49	97	55	6
12:24:53	51	97	55	6
12:24:53	54	97	55	6
12:24:53	56	97	55	6
12:24:53	57	97	55	6
12:24:53	58	97	55	6
12:24:53	58	97	55	6
12:24:53	59	97	55	6
12:24:53	59	97	55	6
12:24:53	58	97	55	6
12:24:53	58	97	55	6
12:24:53	58	97	55	6
12:24:53	57	97	55	6
12:24:53	56	97	55	6
12:24:53	56	97	55	6
12:24:53	55	97	55	6
12:24:53	54	97	55	6
12:24:53	53	97	55	6
12:24:53	52	97	55	6
12:24:53	51	97	55	6
12:24:53	51	97	55	6
12:24:53	50	97	55	6
12:24:53	49	97	55	6
12:24:53	48	97	55	6
12:24:53	47	97	55	6
12:24:53	46	97	55	6
12:24:53	46	97	55	6
12:24:53	45	97	55	6
12:24:53	44	97	55	6
12:24:53	44	97	55	6
12:24:53	43	97	55	6
12:24:53	42	97	55	6
12:24:53	42	97	55	6
12:24:53	41	97	55	6
12:24:53	40	97	55	6
12:24:53	39	97	55	6
12:24:53	38	97	55	6
12:24:53	37	97	55	6
12:24:53	36	97	55	6
12:24:53	35	97	55	6
12:24:53	34	97	55	6
12:24:53	33	97	55	6
12:24:53	32	97	55	6
12:24:53	31	97	55	6
12:24:53	30	97	55	6
12:24:53	29	97	55	6
12:24:53	28	97	55	6
12:24:53	27	97	55	6
12:24:53	26	97	55	6
12:24:53	25	97	55	6
12:24:53	25	97	55	6
12:24:53	24	97	55	6
12:24:53	23	97	55	6
12:24:53	22	97	55	6
12:24:53	21	97	55	6
12:24:53	21	97	55	6
12:24:53	20	97	55	6
12:24:53	19	97	55	6
12:24:53	18	97	55	6
12:24:53	18	97	55	6
12:24:53	17	97	55	6
12:24:53	16	97	55	6
12:24:53	15	97	55	6
12:24:53	15	97	55	6
12:24:53	14	97	55	6
12:24:53	13	97	55	6
12:24:53	12	97	55	6
12:24:53	12	97	55	6
12:24:53	11	97	55	6
12:24:53	10	97	55	6
12:24:53	9	97	55	6
12:24:53	9	97	55	6
12:24:53	8	97	55	6
12:24:53	7	97	55	6
12:24:53	7	97	55	6
12:24:53	6	97	55	6
12:24:53	5	97	55	6
12:24:53	5	97	55	6
12:24:53	5	97	55	6
12:24:54	5	97	55	6
12:24:54	5	97	55	6
12:24:54	5	97	55	6
12:24:54	5	97	55	6
12:24:54	5	97	55	6
12:24:54	5	97	55	6
12:24:54	5	97	55	6
12:24:54	5	97	55	6
12:24:54	5	97	55	6
12:24:54	5	97	55	6
12:24:54	5	97	55	6
12:24:54	5	97	55	6
12:24:54	5	97	55	6
12:24:54	5	97	55	6
12:24:54	5	97	55	6
12:24:54	5	97	55	6
12:24:54	5	97	55	6
12:24:54	5	97	55	6
12:24:54	7	97	55	6
12:24:54	8	97	55	6
12:24:54	10	97	55	6
12:24:54	13	97	55	6
12:24:54	17	97	55	6
12:24:54	21	97	55	6
12:24:54	25	97	55	6
12:24:54	29	97	55	6
12:24:54	33	97	55	6
12:24:54	37	97	55	6
12:24:54	40	97	55	6
12:24:54	43	97	55	6
12:24:54	46	97	55	6
12:24:54	48	97	55	6
12:24:54	50	97	55	6
12:24:54	51	97	55	6
12:24:54	51	97	55	6
12:24:54	52	97	55	6
12:24:54	52	97	55	6
12:24:54	52	97	55	6
12:24:54	51	97	55	6
12:24:54	51	97	55	6
12:24:54	50	97	55	6
12:24:54	50	97	55	6
12:24:54	49	97	55	6
12:24:54	48	97	55	6
12:24:54	48	97	55	6
12:24:54	47	97	55	6
12:24:54	46	97	55	6
12:24:54	46	97	55	6
12:24:54	45	97	55	6
12:24:54	44	97	55	6
12:24:54	44	97	55	6
12:24:54	43	97	55	6
12:24:54	43	97	55	6
12:24:54	42	97	55	6
12:24:54	42	97	55	6
12:24:54	42	97	55	6
12:24:54	42	97	55	6
12:24:54	41	97	55	6
12:24:54	41	97	55	6
12:24:54	41	97	55	6
12:24:54	40	97	55	6
12:24:54	40	97	55	6
12:24:54	39	97	55	6
12:24:54	39	97	55	6
12:24:54	38	97	55	6
12:24:54	38	97	55	6
12:24:54	37	97	55	6
12:24:54	36	97	55	6
12:24:54	35	97	55	6
12:24:54	35	97	55	6
12:24:54	34	97	55	6
12:24:54	33	97	55	6
12:24:54	32	97	55	6
12:24:54	32	97	55	6
12:24:54	31	97	55	6
12:24:54	30	97	55	6
12:24:54	30	97	55	6
12:24:54	29	97	55	6
12:24:54	29	97	55	6
12:24:54	28	97	55	6
12:24:54	28	97	55	6
12:24:54	27	97	55	6
12:24:54	27	97	55	6
12:24:54	26	97	55	6
12:24:54	26	97	55	6
12:24:54	25	97	55	6
12:24:54	25	97	55	6
12:24:54	24	97	55	6
12:24:54	24	97	55	6
12:24:54	23	97	55	6
12:24:54	23	97	55	6
12:24:54	22	97	55	6
12:24:54	22	97	55	6
12:24:54	21	97	55	6
12:24:54	21	97	55	6
12:24:54	20	97	55	6
12:24:54	20	97	55	6
12:24:54	19	97	55	6
12:24:54	19	97	55	6
12:24:55	18	97	55	6
12:24:55	18	97	55	6
12:24:55	18	97	55	6
12:24:55	17	97	55	6
12:24:55	17	97	55	6
12:24:55	16	97	55	6
12:24:55	16	97	55	6
12:24:55	16	97	55	6
12:24:55	15	97	55	6
12:24:55	15	97	55	6
12:24:55	14	97	55	6
12:24:55	14	97	55	6
12:24:55	14	97	55	6
12:24:55	13	97	55	6
12:24:55	13	97	55	6
12:24:55	13	97	55	6
12:24:55	12	97	55	6
12:24:55	12	97	55	6
12:24:55	12	97	55	6
12:24:55	11	97	55	6
12:24:55	11	97	55	6
12:24:55	11	97	55	6
12:24:55	10	97	55	6
12:24:55	10	97	55	6
12:24:55	10	97	55	6
12:24:55	9	97	55	6
12:24:55	9	97	55	6
12:24:55	9	97	55	6
12:24:55	9	97	55	6
12:24:55	9	97	55	6
12:24:55	10	97	55	6
